tornadoNumber,year,month,day,fullDate,time,timeZone,state,stateFIPS,stateNumber,fScale,injuries,fatalities,propertyLoss,cropLoss,startLat,startLon,endLat,endLon,lengthMiles,widthYards,numberOfStates,stateTrack,tornadoSegment,countyFirst,countySecond,countyThird,countyFourth,estFscale
593121,2015,8,17,8/17/2015,16:34:00,3,CO,8,0,0,0,0,0,0,39.77,-103.72,39.77,-103.72,0.01,50,1,1,1,Adams,0,0,0,0
477,1955,7,10,7/10/1955,17:00:00,3,CO,8,16,2,0,0,3,0,37.45,-105.87,0,0,0.1,10,1,1,1,Alamosa,0,0,0,0
297,1956,6,25,6/25/1956,19:00:00,3,CO,8,3,1,0,0,2,0,37.48,-105.85,0,0,0.1,10,1,1,1,Alamosa,0,0,0,0
393,1958,7,18,7/18/1958,12:15:00,3,CO,8,10,0,0,0,1,0,37.5,-105.9,0,0,1,10,1,1,1,Alamosa,0,0,0,0
71,1974,3,23,3/23/1974,17:36:00,3,CO,8,1,0,0,0,0,0,37.53,-105.72,0,0,0.1,20,1,1,1,Alamosa,0,0,0,0
707,1982,6,19,6/19/1982,13:40:00,3,CO,8,29,1,0,0,1,0,37.5,-106.07,0,0,2,77,1,1,1,Alamosa,0,0,0,0
581,1983,6,22,6/22/1983,14:40:00,3,CO,8,23,1,0,0,1,0,37.47,-105.98,0,0,1.5,33,1,1,1,Alamosa,0,0,0,0
85,1995,3,19,3/19/1995,15:45:00,3,CO,8,1,1,0,0,4,0,37.43,-105.88,0,0,0.1,10,1,1,1,Alamosa,0,0,0,0
490,1997,8,5,8/5/1997,10:40:00,3,CO,8,31,0,0,0,0,0,37.65,-105.92,37.65,-105.85,0.5,50,1,1,1,Alamosa,0,0,0,0
256,1998,5,25,5/25/1998,17:55:00,3,CO,8,9,0,0,0,0,0,37.52,-106.05,37.52,-106.05,0.1,30,1,1,1,Alamosa,0,0,0,0
620,2003,8,10,8/10/2003,16:25:00,3,CO,8,28,0,0,0,0,0,37.72,-105.75,37.7,-105.75,1,50,1,1,1,Alamosa,0,0,0,0
338,2004,7,15,7/15/2004,17:54:00,3,CO,8,52,0,0,0,0,0,37.47,-105.7,37.47,-105.68,1,75,1,1,1,Alamosa,0,0,0,0
705,2006,6,26,6/26/2006,15:12:00,3,CO,8,11,0,0,0,0,0,37.37,-105.75,37.17,-105.57,5,100,1,1,1,Alamosa,23,0,0,0
721,2006,7,9,7/9/2006,12:35:00,3,CO,8,14,0,0,0,0,0,37.37,-106.02,37.37,-106.02,0.5,50,1,1,1,Alamosa,0,0,0,0
1430,2008,8,16,8/16/2008,15:24:00,3,CO,8,0,1,0,0,0.008,0,37.63,-105.74,37.63,-105.73,0.25,50,1,1,1,Alamosa,0,0,0,0
447863,2013,5,20,5/20/2013,16:53:00,3,CO,8,0,0,0,0,0,0,37.68,-106.01,37.68,-106.01,0.1,75,1,1,1,Alamosa,0,0,0,0
510203,2014,5,22,5/22/2014,12:45:00,3,CO,8,0,0,0,0,0,0,37.5979,-105.613,37.602,-105.615,0.3,25,1,1,1,Alamosa,0,0,0,0
484,1964,7,2,7/2/1964,13:00:00,3,CO,8,2,1,0,0,3,0,39.72,-104.25,0,0,0.1,10,1,1,1,Arapahoe,0,0,0,0
589,1965,6,23,6/23/1965,13:30:00,3,CO,8,19,0,0,0,0,0,39.73,-104.55,0,0,0.1,10,1,1,1,Arapahoe,0,0,0,0
627,1965,6,30,6/30/1965,14:05:00,3,CO,8,24,1,0,0,1,0,39.62,-104.98,0,0,0.1,10,1,1,1,Arapahoe,0,0,0,0
679,1965,7,15,7/15/1965,14:05:00,3,CO,8,28,0,0,0,0,0,39.72,-104.47,0,0,0.1,10,1,1,1,Arapahoe,0,0,0,0
460,1966,8,7,8/7/1966,21:00:00,3,CO,8,9,0,0,0,0,0,39.83,-104.32,0,0,0.1,10,1,1,1,Arapahoe,0,0,0,0
532,1967,6,20,6/20/1967,16:15:00,3,CO,8,14,1,0,0,4,0,39.58,-104.6,0,0,0.1,10,1,1,1,Arapahoe,0,0,0,0
584,1967,7,3,7/3/1967,20:40:00,3,CO,8,16,0,0,0,0,0,39.6,-104.7,0,0,0.1,10,1,1,1,Arapahoe,0,0,0,0
470,1969,8,5,8/5/1969,17:40:00,3,CO,8,9,0,0,0,0,0,39.67,-104.7,0,0,0.1,10,1,1,1,Arapahoe,0,0,0,0
471,1969,8,5,8/5/1969,17:40:00,3,CO,8,10,0,0,0,0,0,39.67,-104.7,0,0,0.1,10,1,1,1,Arapahoe,0,0,0,0
169,1971,4,19,4/19/1971,12:20:00,3,CO,8,4,0,0,0,0,0,39.7,-104.78,0,0,0.3,17,1,1,1,Arapahoe,0,0,0,0
459,1974,5,24,5/24/1974,14:36:00,3,CO,8,5,1,0,0,0,0,39.67,-104.58,0,0,2.5,27,1,1,1,Arapahoe,0,0,0,0
460,1974,5,24,5/24/1974,14:45:00,3,CO,8,6,0,0,0,0,0,39.63,-104.32,0,0,0.1,20,1,1,1,Arapahoe,0,0,0,0
744,1974,7,28,7/28/1974,15:32:00,3,CO,8,7,0,0,0,0,0,39.72,-104.73,0,0,0.1,23,1,1,1,Arapahoe,0,0,0,0
361,1975,5,12,5/12/1975,13:40:00,3,CO,8,3,0,0,0,0,0,39.58,-104.02,0,0,0.3,50,1,1,1,Arapahoe,0,0,0,0
395,1975,5,18,5/18/1975,13:40:00,3,CO,8,8,1,0,0,0,0,39.67,-104.73,0,0,0.5,110,1,1,1,Arapahoe,0,0,0,0
806,1976,9,14,9/14/1976,14:15:00,3,CO,8,39,1,0,0,3,0,39.43,-104.93,0,0,0.1,33,1,1,1,Arapahoe,0,0,0,0
611,1977,7,25,7/25/1977,15:15:00,3,CO,8,26,0,0,0,0,0,39.6,-104.83,0,0,0.1,20,1,1,1,Arapahoe,0,0,0,0
476,1979,7,6,7/6/1979,15:00:00,3,CO,8,18,0,0,0,0,0,39.78,-104.27,0,0,0.3,20,1,1,1,Arapahoe,0,0,0,0
235,1980,5,14,5/14/1980,14:30:00,3,CO,8,5,1,0,0,0,0,39.6,-104.23,0,0,0.5,30,1,1,1,Arapahoe,0,0,0,0
566,1980,6,19,6/19/1980,15:45:00,3,CO,8,14,1,0,0,0,0,39.68,-104.3,39.7,-104.25,1.9,40,1,1,1,Arapahoe,0,0,0,0
686,1981,8,16,8/16/1981,15:55:00,3,CO,8,24,0,0,0,0,0,39.75,-104.72,0,0,0.5,20,1,1,1,Arapahoe,0,0,0,0
571,1982,6,3,6/3/1982,14:51:00,3,CO,8,14,1,0,0,1,0,39.7,-104.7,0,0,0.5,100,1,1,1,Arapahoe,0,0,0,0
572,1982,6,3,6/3/1982,14:51:00,3,CO,8,15,1,0,0,1,0,39.7,-104.7,0,0,0.5,100,1,1,1,Arapahoe,0,0,0,0
647,1982,6,14,6/14/1982,13:50:00,3,CO,8,23,1,0,0,1,0,39.55,-104.33,0,0,0.5,100,1,1,1,Arapahoe,0,0,0,0
650,1982,6,14,6/14/1982,14:09:00,3,CO,8,25,1,0,0,1,0,39.63,-104.13,0,0,1,200,1,1,1,Arapahoe,0,0,0,0
443,1983,6,2,6/2/1983,14:27:00,3,CO,8,7,1,0,0,3,0,39.67,-104.43,0,0,1,70,1,1,1,Arapahoe,0,0,0,0
457,1983,6,4,6/4/1983,15:40:00,3,CO,8,10,1,0,0,1,0,39.62,-104.15,0,0,1,37,1,1,1,Arapahoe,0,0,0,0
451,1984,6,3,6/3/1984,13:47:00,3,CO,8,17,1,0,0,0,0,39.67,-104.6,0,0,1,50,1,1,1,Arapahoe,0,0,0,0
453,1984,6,3,6/3/1984,15:09:00,3,CO,8,19,1,0,0,0,0,39.6,-104.08,0,0,2,50,1,1,1,Arapahoe,0,0,0,0
711,1984,7,6,7/6/1984,15:00:00,3,CO,8,31,1,0,0,4,0,39.73,-104.83,0,0,1,40,1,1,1,Arapahoe,0,0,0,0
371,1985,6,3,6/3/1985,15:45:00,3,CO,8,8,1,0,0,3,0,39.75,-104.83,0,0,0.5,100,1,1,1,Arapahoe,0,0,0,0
372,1985,6,3,6/3/1985,15:48:00,3,CO,8,9,1,0,0,0,0,39.68,-104.77,0,0,0.5,100,1,1,1,Arapahoe,0,0,0,0
439,1985,6,25,6/25/1985,15:19:00,3,CO,8,14,1,0,0,0,0,39.67,-104.2,0,0,1,50,1,1,1,Arapahoe,0,0,0,0
489,1985,7,30,7/30/1985,16:27:00,3,CO,8,23,1,0,0,0,0,39.6,-104.48,0,0,0.5,50,1,1,1,Arapahoe,0,0,0,0
503,1985,8,3,8/3/1985,15:50:00,3,CO,8,26,1,0,0,0,0,39.62,-104.67,0,0,0.3,20,1,1,1,Arapahoe,0,0,0,0
323,1987,6,28,6/28/1987,17:45:00,3,CO,8,24,1,0,0,0,0,39.63,-103.9,0,0,2,40,1,1,1,Arapahoe,0,0,0,0
259,1988,6,10,6/10/1988,17:17:00,3,CO,8,17,0,0,0,0,0,39.72,-104.83,0,0,0.2,20,1,1,1,Arapahoe,0,0,0,0
260,1988,6,10,6/10/1988,17:35:00,3,CO,8,18,0,0,0,0,0,39.75,-104.83,0,0,0.1,20,1,1,1,Arapahoe,0,0,0,0
512,1989,6,8,6/8/1989,16:15:00,3,CO,8,9,1,0,0,5,0,39.72,-104.85,0,0,0.1,20,1,1,1,Arapahoe,0,0,0,0
607,1990,6,6,6/6/1990,19:45:00,3,CO,8,13,0,0,0,0,0,39.63,-104.02,0,0,0.2,23,1,1,1,Arapahoe,0,0,0,0
650,1991,5,24,5/24/1991,11:20:00,3,CO,8,26,0,0,0,0,0,39.73,-104.43,0,0,0.2,10,1,1,1,Arapahoe,0,0,0,0
652,1991,5,24,5/24/1991,15:19:00,3,CO,8,28,0,0,0,0,0,39.68,-104.12,0,0,0.2,10,1,1,1,Arapahoe,0,0,0,0
809,1991,6,6,6/6/1991,18:21:00,3,CO,8,44,0,0,0,0,0,39.73,-104.57,0,0,0.1,10,1,1,1,Arapahoe,0,0,0,0
812,1991,6,6,6/6/1991,18:40:00,3,CO,8,45,1,0,0,0,0,39.73,-104.5,0,0,0.1,10,1,1,1,Arapahoe,0,0,0,0
1036,1991,8,12,8/12/1991,16:40:00,3,CO,8,75,0,0,0,0,0,39.6,-104.05,0,0,0.1,10,1,1,1,Arapahoe,0,0,0,0
595,1992,6,21,6/21/1992,16:50:00,3,CO,8,49,0,0,0,0,0,39.73,-104.42,0,0,0.1,10,1,1,1,Arapahoe,0,0,0,0
689,1992,7,1,7/1/1992,18:55:00,3,CO,8,64,0,0,0,0,0,39.62,-103.83,0,0,0.1,10,1,1,1,Arapahoe,0,0,0,0
691,1992,7,1,7/1/1992,19:35:00,3,CO,8,65,0,0,0,0,0,39.73,-103.78,0,0,0.1,10,1,1,1,Arapahoe,0,0,0,0
1082,1992,9,20,9/20/1992,16:35:00,3,CO,8,80,0,0,0,0,0,39.6,-104.62,0,0,0.1,10,1,1,1,Arapahoe,0,0,0,0
1083,1992,9,20,9/20/1992,17:34:00,3,CO,8,81,0,0,0,0,0,39.65,-104.57,0,0,0.1,10,1,1,1,Arapahoe,0,0,0,0
771,1994,7,16,7/16/1994,19:00:00,3,CO,8,37,0,0,0,0,0,39.73,-103.75,0,0,0.1,10,1,1,1,Arapahoe,0,0,0,0
538,1996,7,12,7/12/1996,14:17:00,3,CO,8,40,0,0,0,0,0,39.65,-104.93,39.65,-104.93,0.1,50,1,1,1,Arapahoe,0,0,0,0
569,1996,7,31,7/31/1996,21:29:00,3,CO,8,73,0,0,0,0,0,39.72,-104.17,39.72,-104.17,0.1,50,1,1,1,Arapahoe,0,0,0,0
572,1996,7,31,7/31/1996,22:05:00,3,CO,8,76,0,0,0,0,0,39.72,-104.22,39.72,-104.22,0.1,50,1,1,1,Arapahoe,0,0,0,0
570,1996,7,31,7/31/1996,22:09:00,3,CO,8,77,0,0,0,0,0,39.62,-104.05,39.62,-104.05,0.1,50,1,1,1,Arapahoe,0,0,0,0
690,1996,8,9,8/9/1996,16:08:00,3,CO,8,85,0,0,0,0,0,39.73,-104.47,39.73,-104.47,0.1,50,1,1,1,Arapahoe,0,0,0,0
691,1996,8,9,8/9/1996,16:15:00,3,CO,8,86,0,0,0,0,0,39.82,-104.38,39.82,-104.38,0.1,50,1,1,1,Arapahoe,0,0,0,0
692,1996,8,15,8/15/1996,16:39:00,3,CO,8,87,0,0,0,0,0,39.58,-104.52,39.58,-104.52,0.1,50,1,1,1,Arapahoe,0,0,0,0
693,1996,8,15,8/15/1996,17:00:00,3,CO,8,88,0,0,0,0,0,39.62,-104.08,39.62,-104.08,0.1,50,1,1,1,Arapahoe,0,0,0,0
899,1998,5,24,5/24/1998,13:32:00,3,CO,8,5,0,0,0,0,0,39.6,-104.62,39.6,-104.62,0.1,30,1,1,1,Arapahoe,0,0,0,0
900,1998,5,24,5/24/1998,13:46:00,3,CO,8,6,0,0,0,0.1,0,39.7,-104.58,39.82,-104.6,2,50,1,1,1,Arapahoe,0,0,0,0
1148,1998,6,21,6/21/1998,15:14:00,3,CO,8,15,0,0,0,0,0,39.72,-104.42,39.72,-104.42,0.1,30,1,1,1,Arapahoe,0,0,0,0
528,1998,7,9,7/9/1998,16:20:00,3,CO,8,21,1,0,0,0.01,0,39.6,-104.38,39.6,-104.38,0.1,50,1,1,1,Arapahoe,0,0,0,0
1231,1998,7,15,7/15/1998,14:50:00,3,CO,8,24,0,0,0,0,0,39.72,-104.53,39.72,-104.53,0.1,30,1,1,1,Arapahoe,0,0,0,0
1232,1998,7,15,7/15/1998,15:01:00,3,CO,8,25,0,0,0,0,0,39.55,-104.25,39.55,-104.25,0.1,30,1,1,1,Arapahoe,0,0,0,0
1233,1998,7,23,7/23/1998,15:53:00,3,CO,8,27,0,0,0,0,0,39.7,-104.05,39.7,-104.05,0.1,30,1,1,1,Arapahoe,0,0,0,0
1234,1998,7,23,7/23/1998,16:15:00,3,CO,8,28,0,0,0,0,0,39.68,-104.05,39.68,-104.05,0.1,30,1,1,1,Arapahoe,0,0,0,0
531,1998,7,24,7/24/1998,15:50:00,3,CO,8,30,0,0,0,0,0,39.72,-104.3,39.72,-104.3,0.2,30,1,1,1,Arapahoe,0,0,0,0
353,1999,5,24,5/24/1999,13:27:00,3,CO,8,15,0,0,0,0,0,39.62,-104.17,39.62,-104.17,0.1,0,1,1,1,Arapahoe,0,0,0,0
979,2000,6,22,6/22/2000,13:48:00,3,CO,8,34,0,0,0,0,0,39.72,-104.18,39.72,-104.18,0.1,20,1,1,1,Arapahoe,0,0,0,0
814,2002,8,29,8/29/2002,15:11:00,3,CO,8,23,1,1,0,6,0,39.57,-104.78,39.57,-104.78,0.1,50,1,1,1,Arapahoe,0,0,0,0
1070,2005,7,3,7/3/2005,16:03:00,3,CO,8,27,0,0,0,0,0,39.72,-104.5,39.72,-104.5,0.1,50,1,1,1,Arapahoe,0,0,0,0
716,2006,7,4,7/4/2006,19:55:00,3,CO,8,12,0,0,0,0,0,39.75,-104.18,39.75,-104.18,0.1,50,1,1,1,Arapahoe,0,0,0,0
816,2006,8,20,8/20/2006,18:58:00,3,CO,8,19,0,0,0,0,0,39.65,-104.45,39.65,-104.45,0.1,50,1,1,1,Arapahoe,0,0,0,0
400,2007,4,26,4/26/2007,19:02:00,3,CO,8,21,0,0,0,0,0,39.66,-104.42,39.66,-104.42,0.1,50,1,1,1,Arapahoe,0,0,0,0
448,2007,5,4,5/4/2007,19:00:00,3,CO,8,28,0,0,0,0,0,39.73,-103.73,39.73,-103.73,0.1,50,1,1,1,Arapahoe,0,0,0,0
1271,2008,6,20,6/20/2008,18:50:00,3,CO,8,0,0,0,0,0,0,39.73,-103.9,0,0,0.1,50,1,1,1,Arapahoe,0,0,0,0
1444,2008,8,20,8/20/2008,16:43:00,3,CO,8,0,0,0,0,0,0,39.58,-104.52,0,0,0.1,50,1,1,1,Arapahoe,0,0,0,0
620,2009,6,7,6/7/2009,13:50:00,3,CO,8,0,1,2,0,0.5,0,39.6283,-104.744,39.5862,-104.693,5.5,100,1,1,1,Arapahoe,0,0,0,0
621,2009,6,7,6/7/2009,14:23:00,3,CO,8,0,0,0,0,0.01,0,39.7402,-104.624,39.7402,-104.624,0.1,50,1,1,1,Arapahoe,0,0,0,0
600,2010,6,10,6/10/2010,18:52:00,3,CO,8,52,0,0,0,0,0,39.66,-103.99,39.66,-103.99,0.1,50,1,1,1,Arapahoe,0,0,0,0
1023,2010,8,16,8/16/2010,13:57:00,3,CO,8,68,0,0,0,0,0,39.63,-104.03,39.63,-104.03,0.1,50,1,1,1,Arapahoe,0,0,0,0
339305,2011,7,6,7/6/2011,17:22:00,3,CO,8,15,0,0,0,0,0,39.6808,-104.433,39.6808,-104.433,0.1,50,1,1,1,Arapahoe,0,0,0,0
387763,2012,6,6,6/6/2012,19:45:00,3,CO,8,0,0,0,0,0,0,39.61,-104.61,39.61,-104.61,0.1,50,1,1,1,Arapahoe,0,0,0,0
387834,2012,6,7,6/7/2012,17:21:00,3,CO,8,0,0,0,0,0,0,39.66,-104.16,39.66,-104.16,0.1,50,1,1,1,Arapahoe,0,0,0,0
515648,2014,5,21,5/21/2014,14:05:00,3,CO,8,0,0,0,0,0,0,39.7,-104.81,39.7,-104.81,0.1,50,1,1,1,Arapahoe,0,0,0,0
515655,2014,5,21,5/21/2014,16:20:00,3,CO,8,0,0,0,0,0,0,39.73,-104.17,39.73,-104.17,0.1,50,1,1,1,Arapahoe,0,0,0,0
511111,2014,6,8,6/8/2014,12:58:00,3,CO,8,0,1,1,0,0,0,39.7,-104.81,39.7,-104.81,0.25,100,1,1,1,Arapahoe,0,0,0,0
511115,2014,6,8,6/8/2014,13:43:00,3,CO,8,0,0,0,0,0,0,39.55,-104.32,39.55,-104.32,0.1,50,1,1,1,Arapahoe,0,0,0,0
363,1999,4,25,4/25/1999,18:15:00,3,CO,8,18,0,0,0,0.001,0,37.25,-107.03,37.25,-107.02,0.3,0,1,1,1,Archuleta,0,0,0,0
422,1955,6,19,6/19/1955,18:30:00,3,CO,8,10,0,0,0,0,0,37.18,-102.72,0,0,0.1,10,1,1,1,Baca,0,0,0,1
421,1955,6,19,6/19/1955,18:30:00,3,CO,8,9,0,0,0,0,0,37.18,-102.72,0,0,0.1,10,1,1,1,Baca,0,0,0,1
420,1955,6,19,6/19/1955,18:30:00,3,CO,8,8,0,0,0,0,0,37.18,-102.72,0,0,0.1,10,1,1,1,Baca,0,0,0,1
608,1957,6,22,6/22/1957,21:00:00,3,CO,8,17,1,0,0,2,0,37.07,-102.67,0,0,0.1,10,1,1,1,Baca,0,0,0,0
155,1962,5,17,5/17/1962,15:30:00,3,CO,8,1,1,0,0,2,0,37,-102.2,37.33,-102.2,23,10,1,1,1,Baca,0,0,0,0
464,1962,6,22,6/22/1962,15:45:00,3,CO,8,16,1,0,0,2,0,37.5,-102.87,37.53,-102.65,12,33,1,1,1,Baca,0,0,0,0
616,1962,9,1,9/1/1962,17:50:00,3,CO,8,25,0,0,0,0,0,37.4,-102.53,0,0,0.1,10,1,1,1,Baca,0,0,0,0
463,1966,8,9,8/9/1966,18:00:00,3,CO,8,10,0,0,0,0,0,37.2,-102.62,0,0,0.1,10,1,1,1,Baca,0,0,0,0
351,1967,5,31,5/31/1967,16:40:00,3,CO,8,6,0,0,0,0,0,37.1,-102.55,0,0,0.1,10,1,1,1,Baca,0,0,0,0
423,1967,6,10,6/10/1967,17:15:00,3,CO,8,10,2,4,0,5,0,37.53,-102.45,37.4,-102.25,14.2,100,1,1,1,Baca,0,0,0,0
438,1968,7,11,7/11/1968,16:00:00,3,CO,8,6,0,0,0,3,0,37.1,-102.53,0,0,0.1,10,1,1,1,Baca,0,0,0,0
228,1969,5,31,5/31/1969,17:15:00,3,CO,8,3,1,0,0,4,0,37.37,-102.62,0,0,0.3,50,1,1,1,Baca,0,0,0,0
468,1970,7,31,7/31/1970,15:07:00,3,CO,8,3,0,0,0,0,0,37.52,-102.63,0,0,0.1,10,1,1,1,Baca,0,0,0,0
489,1970,8,12,8/12/1970,20:44:00,3,CO,8,4,0,0,0,0,0,37.47,-102.7,0,0,0.3,10,1,1,1,Baca,0,0,0,0
164,1971,4,19,4/19/1971,1:01:00,3,CO,8,2,0,0,0,2,0,37.38,-102.97,37.57,-102.85,14.2,17,1,1,1,Baca,0,0,0,0
236,1972,5,9,5/9/1972,18:53:00,3,CO,8,1,0,0,0,0,0,37.5,-102.08,0,0,0.1,10,1,1,1,Baca,0,0,0,0
286,1973,5,6,5/6/1973,13:30:00,3,CO,8,1,1,0,0,0,0,37.63,-102.32,0,0,0.5,100,1,1,1,Baca,0,0,0,0
288,1973,5,6,5/6/1973,14:30:00,3,CO,8,2,1,0,0,0,0,37.42,-102.85,0,0,0.3,50,1,1,1,Baca,0,0,0,0
199,1979,5,1,5/1/1979,14:10:00,3,CO,8,2,1,0,0,3,0,37.42,-102.53,0,0,1,100,1,1,1,Baca,0,0,0,0
200,1979,5,1,5/1/1979,14:10:00,3,CO,8,3,1,0,0,0,0,37.42,-102.53,0,0,0.5,17,1,1,1,Baca,0,0,0,0
448,1979,6,28,6/28/1979,21:25:00,3,CO,8,16,1,0,0,0,0,37.67,-102.13,0,0,0.5,27,1,1,1,Baca,0,0,0,0
639,1981,7,26,7/26/1981,18:30:00,3,CO,8,19,1,0,0,0,0,37.4,-102.47,0,0,1,40,1,1,1,Baca,0,0,0,0
725,1982,6,23,6/23/1982,18:52:00,3,CO,8,32,1,0,0,3,0,37.12,-102.15,0,0,2,300,1,1,1,Baca,0,0,0,0
277,1985,5,21,5/21/1985,12:50:00,3,CO,8,3,1,0,0,0,0,37.43,-102.15,0,0,1,50,1,1,1,Baca,0,0,0,0
586,1986,8,1,8/1/1986,15:42:00,3,CO,8,16,1,0,0,0,0,37.28,-102.47,0,0,1,40,1,1,1,Baca,0,0,0,0
888,1990,7,14,7/14/1990,19:40:00,3,CO,8,46,0,0,0,0,0,37.28,-102.87,0,0,0.2,13,1,1,1,Baca,0,0,0,0
506,1991,5,11,5/11/1991,21:10:00,3,CO,8,8,0,0,0,0,0,37.18,-102.28,0,0,2,27,1,1,1,Baca,0,0,0,0
321,1992,6,5,6/5/1992,16:45:00,3,CO,8,10,0,0,0,0,0,37.58,-102.4,0,0,0.1,10,1,1,1,Baca,0,0,0,0
370,1992,6,13,6/13/1992,19:19:00,3,CO,8,20,0,0,0,0,0,37.5,-102.4,0,0,0.1,10,1,1,1,Baca,0,0,0,0
372,1992,6,13,6/13/1992,20:50:00,3,CO,8,22,0,0,0,0,0,37.52,-102.13,0,0,0.1,10,1,1,1,Baca,0,0,0,0
375,1992,6,13,6/13/1992,21:25:00,3,CO,8,23,0,0,0,0,0,37.58,-102.15,0,0,0.1,10,1,1,1,Baca,0,0,0,0
376,1992,6,13,6/13/1992,21:40:00,3,CO,8,24,0,0,0,0,0,37.65,-102.23,0,0,0.1,10,1,1,1,Baca,0,0,0,0
569,1992,6,19,6/19/1992,19:52:00,3,CO,8,31,0,0,0,0,0,37.35,-102.85,0,0,0.1,10,1,1,1,Baca,0,0,0,0
570,1992,6,19,6/19/1992,19:54:00,3,CO,8,32,0,0,0,0,0,37.25,-102.82,0,0,0.1,10,1,1,1,Baca,0,0,0,0
571,1992,6,19,6/19/1992,20:03:00,3,CO,8,33,1,0,0,4,0,37.17,-102.65,37.1,-102.58,3,200,1,1,1,Baca,0,0,0,0
365,1993,6,2,6/2/1993,16:50:00,3,CO,8,9,0,0,0,0,0,37.58,-102.83,0,0,0.1,10,1,1,1,Baca,0,0,0,0
371,1993,6,2,6/2/1993,18:30:00,3,CO,8,12,1,0,0,4,0,37.38,-102.28,0,0,0.1,10,1,1,1,Baca,0,0,0,0
542,1993,6,17,6/17/1993,18:40:00,3,CO,8,14,0,0,0,0,0,37.18,-102.88,0,0,0.1,10,1,1,1,Baca,0,0,0,0
386,1996,6,3,6/3/1996,12:25:00,3,CO,8,23,0,0,0,0,0,37.22,-102.73,37.22,-102.73,0.1,50,1,1,1,Baca,0,0,0,0
387,1996,6,3,6/3/1996,13:04:00,3,CO,8,24,0,0,0,0,0,37.37,-102.4,37.37,-102.4,0.1,50,1,1,1,Baca,0,0,0,0
388,1996,6,25,6/25/1996,19:35:00,3,CO,8,28,0,0,0,0,0,37.1,-102.42,37.18,-102.48,1,75,1,1,1,Baca,0,0,0,0
389,1996,6,25,6/25/1996,20:15:00,3,CO,8,29,0,0,0,0,0,37.15,-102.18,37.15,-102.18,0.1,50,1,1,1,Baca,0,0,0,0
745,1996,9,2,9/2/1996,16:20:00,3,CO,8,95,0,0,0,0,0,37.43,-102.67,37.43,-102.67,0.2,75,1,1,1,Baca,0,0,0,0
746,1996,9,2,9/2/1996,16:20:00,3,CO,8,96,0,0,0,0,0,37.45,-102.62,37.45,-102.62,0.2,75,1,1,1,Baca,0,0,0,0
747,1996,9,2,9/2/1996,16:20:00,3,CO,8,97,0,0,0,0,0,37.35,-102.75,37.35,-102.75,7,150,1,1,1,Baca,0,0,0,0
1276,1999,6,29,6/29/1999,14:00:00,3,CO,8,39,1,0,0,0.03,0,37.2,-102.38,37.13,-102.15,7,100,1,1,1,Baca,0,0,0,0
1278,1999,6,29,6/29/1999,14:05:00,3,CO,8,41,0,0,0,0,0,37.17,-102.4,37.13,-102.28,2,50,1,1,1,Baca,0,0,0,0
1277,1999,6,29,6/29/1999,14:38:00,3,CO,8,40,0,0,0,0,0,37.08,-102.13,37.05,-102.12,4,100,1,1,1,Baca,0,0,0,0
389,2000,7,16,7/16/2000,18:28:00,3,CO,8,43,0,0,0,0,0,37.12,-102.15,37.32,-102.07,15,50,1,1,1,Baca,0,0,0,0
997,2000,7,20,7/20/2000,18:20:00,3,CO,8,48,0,0,0,0,0,37.6,-102.87,37.6,-102.87,0.5,50,1,1,1,Baca,0,0,0,0
859,2003,5,15,5/15/2003,15:39:00,3,CO,8,11,2,0,0,0.12,0,37.35,-102.77,37.43,-102.72,5,200,1,1,1,Baca,0,0,0,0
1314,2004,6,15,6/15/2004,17:05:00,3,CO,8,32,0,0,0,0,0,37.13,-102.58,37.15,-102.58,1,75,1,1,1,Baca,0,0,0,0
1315,2004,6,15,6/15/2004,17:32:00,3,CO,8,33,0,0,0,0,0,37.28,-102.47,37.28,-102.47,0.5,75,1,1,1,Baca,0,0,0,0
1319,2004,6,16,6/16/2004,15:57:00,3,CO,8,40,0,0,0,0,0,37.6,-102.87,37.6,-102.87,1,50,1,1,1,Baca,0,0,0,0
1320,2004,6,16,6/16/2004,16:06:00,3,CO,8,41,0,0,0,0,0,37.57,-102.83,37.57,-102.82,1,50,1,1,1,Baca,0,0,0,0
1321,2004,6,16,6/16/2004,16:39:00,3,CO,8,42,0,0,0,0,0,37.5,-102.57,37.47,-102.53,2,100,1,1,1,Baca,0,0,0,0
1546,2004,8,10,8/10/2004,22:38:00,3,CO,8,67,0,0,0,0,0,37.38,-102.07,37.38,-102.07,0.4,40,1,1,1,Baca,0,0,0,0
773,2005,5,30,5/30/2005,20:03:00,3,CO,8,13,0,0,0,0,0,37.28,-102.97,37.28,-102.97,0.1,30,1,1,1,Baca,0,0,0,0
878,2005,6,10,6/10/2005,16:50:00,3,CO,8,22,0,0,0,0.01,0,37.2,-102.58,37.22,-102.52,2,100,1,1,1,Baca,0,0,0,0
879,2005,6,10,6/10/2005,17:00:00,3,CO,8,23,0,0,0,0.01,0,37.58,-102.38,37.58,-102.37,1,100,1,1,1,Baca,0,0,0,0
578,2006,5,30,5/30/2006,17:17:00,3,CO,8,1,0,0,0,0,0,36.95,-102.77,36.95,-102.77,0.2,50,1,1,1,Baca,0,0,0,0
316,2007,4,21,4/21/2007,17:25:00,3,CO,8,8,0,0,0,0,0,37.05,-102.52,37.06,-102.47,2.68,75,1,1,1,Baca,0,0,0,0
